Sample ID,electronegativity_electrode,ionization_energy_electrode,band_gap_electrode,conductivity_electrode,stability_window_electrolyte,dielectric_constant_electrolyte,viscosity_electrolyte,solubility_electrolyte,redox_potential_mediator,molecular_weight_mediator,solubility_mediator,compatibility_label
M3394,1.975871855,9.824003499,4.478595874,8.885333992,3.396416462,51.22966436,6.524053999,0.607726528,-0.585377061,406.2577845,0.207169892,0
M3395,3.702882687,8.601997814,3.459092931,9.760735709,5.77759078,47.27036919,9.660060209,0.421068446,0.395193302,338.4301924,0.17000923,0
M3396,3.98847302,6.401079479,0.608090784,5.622753106,4.837048375,18.20211146,8.364032001,0.919374443,0.178851309,220.7167771,0.342294637,0
M3397,3.476246992,7.237125984,0.325229789,5.700706322,3.687195277,79.26296041,7.228068854,0.440063238,1.91519888,206.860332,0.410984558,1
M3398,3.534614043,9.142655354,4.874362667,3.045383701,3.705859201,36.63775493,4.893875734,0.541398027,1.969604164,344.3681123,0.809407863,0
M3399,1.747026208,5.505605438,3.405862752,5.886609756,5.674736712,12.28019961,4.043012373,0.580050356,0.231753969,108.9050036,0.419724216,0
M3400,2.730107197,6.032171065,2.087280355,4.452458973,4.305618774,14.04267627,0.518790615,0.803861016,-0.553648049,418.9614577,0.096380108,0
M3401,1.201767742,5.512719229,3.508655204,3.091691167,4.82551684,48.79202853,3.71914965,0.607515345,1.731828649,216.6509228,0.654163596,0
M3402,1.28475381,10.68622133,3.781658932,0.765133446,3.668140898,78.43020525,8.514095959,0.31523959,1.380626827,333.6673952,0.687659972,1
M3403,3.996677836,10.26686463,3.899811012,2.601807811,2.894771059,47.89633262,3.963440903,0.211588486,0.53382262,274.5787617,0.823509875,0
M3404,1.979917748,10.27319052,2.389386528,2.058761032,4.894237168,76.17811075,4.723532991,0.943997092,0.096063929,283.6969214,0.428922777,1
M3405,3.244551736,10.0142774,2.149413791,5.466215647,4.431295089,38.30996381,2.863977355,0.821406695,0.344497483,382.1027658,0.131767522,0
M3406,3.419995159,9.685697966,0.055140421,6.056533215,4.005371522,37.68808277,2.886501036,0.120668689,1.705643526,332.0015242,0.575409164,0
M3407,3.574069813,8.338943408,4.632785576,6.124860071,4.49608376,42.50055195,0.806343257,0.839376086,-0.446069657,162.6390448,0.164947513,0
M3408,3.992884892,9.495947145,3.016539392,3.94299191,2.833142344,57.30690936,6.215278471,0.631538015,1.420350563,83.40166914,0.066221557,0
M3409,1.724489456,5.268530884,1.015769686,4.270174363,5.175754826,32.57119748,4.59108015,0.567004812,-0.945428102,428.1053303,0.789654298,0
M3410,1.121052481,9.350250959,4.598017097,8.358960453,5.79265122,69.79145245,6.138415913,0.111006261,1.761715979,448.2023336,0.43324007,1
M3411,2.233574554,10.44514394,4.574659509,4.814704854,5.564412577,7.196103858,5.55949162,0.802777651,0.500891839,124.0234398,0.548754913,0
M3412,1.390242009,8.502508523,4.945920822,9.878955988,3.285742981,37.98231463,8.028676956,0.278258513,-0.319756521,189.2646801,0.679706743,0
M3413,1.067277667,7.502593299,4.370282816,4.452210577,3.624023093,43.32438875,7.559916741,0.755183092,-0.991430492,177.0540719,0.430976283,0
M3414,2.081280481,6.941987144,4.988921939,6.530851352,5.233609199,50.52741787,7.760247761,0.114281423,0.678639406,471.8518523,0.098575013,0
M3415,3.351214753,9.499614351,1.223430941,0.59859369,4.380468523,25.70539343,5.092542268,0.816718285,-0.266536388,142.1498219,0.290106475,0
M3416,2.698542074,9.84960839,4.211247926,6.568065252,4.191657775,37.06099782,3.668037243,0.120735522,0.893793008,124.9426544,0.234624132,0
M3417,1.938333968,11.0967732,4.115141544,8.529121305,5.70656787,41.34033127,9.347678587,0.312303614,-0.156492156,131.8273474,0.97852432,0
M3418,2.963026016,7.396338577,1.154701796,9.430332601,4.144099844,56.5182484,0.731843782,0.341450391,-0.735927912,378.4411292,0.752530181,0
M3419,1.696054541,10.38840615,0.492187745,9.973474055,4.059754718,63.01581386,1.695688817,0.241757774,0.51515489,449.6089299,0.478972498,0
M3420,1.043144338,8.929490769,4.897102568,2.893568592,2.168074365,60.33704955,4.312071103,0.532952377,0.693457209,227.0153348,0.110199027,0
M3421,3.293060159,11.17985543,1.480122758,5.796163642,2.277667834,30.61872892,6.216784995,0.355319164,0.357770077,111.235957,0.160057996,0
M3422,2.871229255,8.694684758,4.354458952,4.562108057,2.029681232,79.95878922,0.280363673,0.993959178,0.374106663,313.5748988,0.822254591,1
M3423,3.286907874,8.623408799,0.020635773,5.681793058,5.652976903,68.64989838,7.249363629,0.621971914,0.768950384,144.4707312,0.948176639,1
M3424,1.11681405,9.04513957,0.105124036,1.658784276,3.63354664,24.50175299,5.675520119,0.609830043,0.579060528,78.86815131,0.079782675,0
M3425,3.511358883,10.24520749,2.329356543,8.575880769,3.874245505,19.63293543,4.950087035,0.298782667,-0.602297383,448.8041203,0.914877267,0
M3426,2.8585786,11.75283335,1.19357342,9.104732539,5.38154779,28.55159379,4.350251381,0.467820495,-0.408743061,441.8785744,0.411535528,0
M3427,2.690186052,5.51494348,3.449206417,4.551650465,4.436985242,38.92586397,5.290972911,0.211580195,-0.574626876,489.1595721,0.252951028,0
M3428,2.873842144,5.374042217,2.827821628,2.87625563,4.438006386,68.80995337,1.785500198,0.786276327,1.079886747,263.3021397,0.14712074,0
M3429,3.593299741,11.56285236,0.387428987,1.494250934,3.186137717,63.37716978,1.265375045,0.398043322,0.585795237,182.3005392,0.783161495,0
M3430,2.76080952,8.709129379,0.813141482,6.869271765,5.335633496,68.84345926,3.038447292,0.77676925,0.289565371,396.4026855,0.495464961,1
M3431,2.74285114,9.304321102,1.94024635,3.191095212,2.663319904,25.39678362,7.153146961,0.4345264,1.395016986,131.2227194,0.840802593,0
M3432,3.972037471,8.376965211,0.92802032,9.104431842,2.212598369,49.50959168,5.965221262,0.989881516,-0.022616021,159.4814346,0.264849296,0
M3433,3.270190501,5.655602168,3.961111736,6.743023501,2.76641343,26.24367967,4.905205573,0.25400946,0.704319989,165.0571818,0.694639635,0
M3434,2.326881416,10.37662565,2.080351178,6.492284719,3.070948875,13.17673705,5.800905466,0.101371504,-0.776777196,478.2287345,0.16221562,0
M3435,3.122191,10.23057252,0.467159334,5.638080947,3.129244231,56.31483076,5.680728528,0.635342987,1.233212251,378.4203135,0.13526315,0
M3436,2.167691415,7.18192325,2.421714511,0.55318576,4.682054394,15.72481634,3.20901087,0.95765788,1.085577334,110.1626567,0.176729858,0
M3437,1.686626387,7.143674717,0.454190905,9.326032113,2.871298349,55.07733213,1.155068283,0.682348649,1.407138888,91.78064516,0.818456236,0
M3438,2.790555631,10.86488967,0.644686527,6.316581184,4.706633218,53.59732287,8.988467213,0.17715117,1.653427874,429.2666841,0.672838749,0
M3439,3.784546294,5.506500804,1.19804916,9.941213635,2.364528693,65.76863333,6.079130374,0.586432344,1.274084802,411.0234454,0.207665697,1
M3440,3.78741856,11.16773604,4.297638526,5.419828407,2.588809844,15.46659534,7.037930397,0.918538243,1.53346967,351.9475601,0.4155336,0
M3441,2.025715834,6.796631829,4.623062662,7.13009783,4.035285794,63.76101114,4.747172799,0.105855461,0.036963797,138.2452936,0.775501709,0
M3442,2.583032399,9.150893234,4.131288647,0.656474623,5.68758321,79.94573945,7.613509684,0.250220992,0.030012086,266.1275925,0.32139067,1
M3443,1.634907696,11.55195925,1.670386087,6.354188151,5.438270355,68.82818364,5.928073187,0.8331054,1.83290246,321.2266755,0.925200527,1
M3444,3.986893328,9.746857511,1.362232206,7.670031155,5.87501377,61.38590572,0.727250997,0.904516396,1.743723609,469.4618871,0.918872652,0
M3445,3.943353724,7.901008687,2.745778454,7.807291519,4.601916261,54.6624016,8.922950947,0.736444559,0.645492023,126.2406831,0.575255784,0
M3446,2.948526789,9.826739462,3.609265803,7.724105357,4.703259466,36.63361135,3.194254239,0.992404147,0.099676356,281.9510632,0.650375556,0
M3447,3.413242179,7.407857454,4.966863941,2.34019801,4.500091996,59.78751259,1.551329619,0.181194337,1.598004591,120.9882375,0.670557436,0
M3448,3.145300484,6.940808914,0.657853559,9.756444928,4.491275691,59.31335264,1.062801876,0.591108864,-0.029766603,249.7322033,0.295545035,0
M3449,2.779474657,11.97678295,0.246459995,9.952302994,2.58848138,52.3623712,7.260315076,0.71649525,-0.539094751,140.0607386,0.397055319,0
M3450,1.160043991,10.25553162,3.471779445,0.848399164,4.174955825,64.72087837,7.098889995,0.732380248,0.918478025,426.2837937,0.179144055,0
M3451,2.364293028,9.513039842,4.161128918,9.370819586,3.544271734,38.65729163,7.061588823,0.814136154,-0.872134571,164.6313249,0.928627775,0
M3452,3.024358907,7.487027503,4.231743899,2.965547024,3.770148863,14.09395341,9.174377172,0.925863441,0.137305718,237.6971223,0.737656967,0
M3453,3.032594842,5.344125804,3.392317745,6.923912409,4.094402292,46.93007957,3.619641616,0.425477301,1.422991447,233.5044436,0.094038453,0
M3454,2.119367855,5.217398132,4.770079021,3.447298115,2.513584687,24.87826465,5.699103952,0.138667054,-0.114351413,439.832732,0.571918078,0
M3455,3.82507596,8.879268788,2.555023818,9.680767801,3.437950935,33.83248231,6.271056713,0.426197723,1.793946437,391.0088591,0.375920048,0
M3456,1.502071097,10.33422905,4.569073992,1.104888197,2.253798244,6.306117796,9.79892192,0.704453287,1.867474,75.90897006,0.824523483,0
M3457,2.501078339,8.761654333,4.839060685,5.027693488,5.918672522,33.70929409,3.260992208,0.292110479,1.447448902,80.18935573,0.376610083,0
M3458,3.07265193,10.8854955,4.235787285,4.33767314,2.474112115,65.66008296,9.572045759,0.828975656,1.962929957,298.0387603,0.661942618,0
M3459,3.091407418,5.233985732,1.548792816,3.327632178,3.034098954,45.70417752,1.657596464,0.297788012,0.592292335,242.4735623,0.207453317,0
M3460,2.94591687,7.567264535,0.981078256,6.49078651,5.565171707,5.73503952,7.687214269,0.109057062,0.707598656,174.0128992,0.580817715,0
M3461,1.82586464,6.659492738,2.740600325,1.39745186,3.930840185,40.23828652,6.40228182,0.557272697,1.508500446,406.6794222,0.329191446,0
M3462,1.468619706,8.130910777,2.265073752,7.19495794,2.542548806,26.85887357,8.205581165,0.753815414,0.478415767,107.8858274,0.206644001,0
M3463,2.90782098,5.506634752,4.388791711,9.807862026,3.536922152,40.81629915,0.481118622,0.414689806,0.22016002,488.3256108,0.63829619,0
M3464,2.797906348,11.67892149,0.500158355,8.065131273,2.463471977,35.35195411,0.965684221,0.77400622,0.844260774,60.84612804,0.65670914,0
M3465,1.538068031,6.562787807,1.288700307,8.614165854,2.800863988,74.89844147,0.88301864,0.494563901,0.972978533,103.2038261,0.984186092,1
M3466,3.115417437,11.45615443,3.758994723,3.660403757,2.208119388,8.088297422,6.011002664,0.254543156,1.252687465,190.0924944,0.685650757,0
M3467,2.365515975,7.981252085,0.474933225,3.316377404,3.752909978,56.26910085,6.108773462,0.181502554,1.004602092,279.1170929,0.539924442,0
M3468,3.003281775,11.89866893,1.60382207,5.218778711,5.226544487,68.82699472,9.079827916,0.739528448,1.237165386,147.2612713,0.916989801,1
M3469,3.512101239,8.878408684,1.93577697,0.552693486,4.343876715,76.94289385,4.782514442,0.447143309,1.023679013,381.296817,0.836866778,1
M3470,1.509185286,11.51583005,3.112968983,9.459045531,4.425381222,18.32271699,0.866880739,0.921496391,0.441335716,210.8938565,0.571308965,0
M3471,1.057434604,5.037442921,0.790663229,1.523473213,2.80233612,44.84786015,2.253388136,0.586229553,-0.595196247,67.34225003,0.535781624,0
M3472,3.337307759,10.23767164,4.303022452,9.039829088,3.375575373,8.269218299,0.279116329,0.413589176,1.356329687,444.9748853,0.944870726,0
M3473,2.829092275,11.32135457,2.237711177,0.927463998,5.380968415,42.43876433,7.811802346,0.414091834,-0.907662546,474.7395529,0.636270692,0
M3474,3.098918709,5.978043969,4.585108559,8.243986784,2.351424737,14.40935672,8.192874481,0.218294078,1.977500275,328.3536301,0.728090211,0
M3475,3.514464925,5.672880962,2.339349568,1.604429006,5.431722615,67.8422506,9.97981608,0.634410238,1.48537547,412.9413749,0.13234509,1
M3476,3.408432804,7.97200825,1.375201295,0.47750298,3.934760105,13.5402502,4.239505601,0.623950422,1.012731824,104.5001924,0.73239034,0
M3477,3.882760441,11.53575234,0.709144143,7.222945558,5.348589725,43.49662703,0.389124079,0.819994323,1.899820316,170.9691268,0.30144775,0
M3478,2.607805237,8.796705921,0.018725474,2.874626472,3.272025678,44.08220517,2.500352839,0.281077266,0.837410844,196.3542595,0.159761027,0
M3479,2.465486898,8.692195246,2.660787425,7.173511913,3.355371806,77.87378734,5.960134903,0.361710678,-0.830701358,482.3389251,0.857182803,1
M3480,2.2056616,5.987882828,0.535783485,5.59534398,5.006419473,54.12355205,9.627041077,0.187514172,0.678146522,280.500188,0.706631532,0
M3481,1.461073129,5.005526578,1.958638818,1.177193163,5.139984694,26.58802198,1.215069804,0.365807982,-0.168387443,53.33610147,0.437186097,0
M3482,2.717821699,10.67098064,2.946358806,9.328087726,2.918578712,23.05994825,1.391415598,0.485291904,0.108432584,221.0836203,0.45984589,0
M3483,1.831037573,5.613021941,1.378429485,4.57791033,5.891485299,14.61861542,7.077238056,0.967625565,0.378755468,53.48777039,0.237261836,0
M3484,3.763922537,9.436948731,0.876121462,7.37102805,2.337960417,61.7386043,6.738629139,0.687759403,1.323802239,157.0125832,0.059073446,0
M3485,2.749572413,11.40231518,3.873608113,5.060103663,2.274011852,56.80674921,2.654962282,0.804586537,0.508787643,254.6150302,0.381891183,0
M3486,2.778520542,6.460563392,4.733955861,6.083178602,4.382016861,50.74078455,8.168818952,0.392958897,0.424040872,195.5268749,0.190993642,0
M3487,2.064773983,9.656909854,0.502202089,3.097458564,4.890963071,8.063033221,1.462031804,0.230061532,-0.094083587,64.73039553,0.450640456,0
M3488,1.155968056,5.550890037,0.777951622,2.08356701,5.843544517,62.21216498,9.272270079,0.331047948,0.619616726,102.3510751,0.842133834,0
M3489,1.095231296,9.226286007,4.800063286,5.471445014,3.619783123,53.14156829,2.170112917,0.330820922,-0.254827437,297.8989526,0.159016645,0
M3490,2.270005432,6.147522047,0.188921109,4.458167832,2.101165636,77.29166511,0.997253253,0.624803795,-0.217018554,363.022207,0.137165922,1
M3491,1.253696134,10.15167492,4.888161683,3.962120813,4.411585358,49.04015974,3.527316447,0.407324019,1.271776325,232.0470555,0.906997109,0
M3492,2.820540867,7.108619064,0.023222415,6.758415231,3.158784082,27.796393,2.040844628,0.871658978,0.027641794,379.1667859,0.757882584,0
M3493,3.642919017,8.243737062,4.368343278,6.936015657,3.731788485,33.61404141,5.364024005,0.989690067,-0.845800981,123.4997998,0.100416372,0
M3494,3.64874445,9.196013794,1.536625905,0.554608555,3.953877929,18.1880529,6.931096066,0.408968565,0.031031858,104.9260765,0.125591961,0
M3495,2.97713623,6.198913875,4.692944291,3.453570493,2.258050443,59.21856367,5.011031469,0.734554246,0.915716624,427.7541722,0.700678017,0
M3496,1.633695494,10.19146473,1.584726443,4.176469047,3.943927138,58.0791245,6.673951852,0.691737924,1.44195676,202.6460068,0.401826992,0
M3497,3.588990494,7.118482384,3.271531608,1.059232396,3.705278667,20.04875116,3.776221041,0.275016239,1.885810044,244.5115649,0.737964631,0
M3498,3.658280306,9.636603019,0.400162849,2.43541858,4.850177061,16.88669924,0.473641453,0.926207735,1.238661264,476.411721,0.434231366,0
M3499,1.589960755,6.107981355,1.211649057,0.611253793,4.582663645,10.77536999,9.745828417,0.279498328,0.286554828,240.8505476,0.969397353,0
M3500,3.212278257,9.816823614,3.868396732,9.962796776,2.740862873,73.39818078,8.230252344,0.763261419,-0.102642162,51.57054763,0.709695782,0
M3501,1.859558647,5.89731651,2.643429268,7.391916309,2.824555673,22.48023753,0.919504476,0.412848678,-0.611110029,472.0873728,0.094284977,0
M3502,3.407920937,7.977495474,4.639845309,0.965756549,3.004024715,30.81226451,4.601928682,0.43037341,0.883059303,56.35338507,0.363976686,0
M3503,3.9917137,6.730442516,2.143757042,0.30046886,2.715801761,26.03783813,6.423186887,0.509904148,0.529649942,348.0288277,0.585425877,0
M3504,1.090078016,10.23862675,4.349061829,7.220949222,4.628852799,36.0218452,2.067823852,0.87805718,1.033104549,195.3009093,0.184779956,0
M3505,3.692097597,6.834245032,2.244777187,4.44800244,5.977720717,58.55365995,5.864288391,0.226226747,-0.288600531,261.6758405,0.052394285,0
M3506,2.867891601,11.17202114,4.896241394,7.88928742,4.608433362,70.29467253,5.429756458,0.14911262,-0.029067496,296.2783255,0.125342726,0
M3507,3.920147857,11.24274148,4.799171907,9.242412774,4.426726185,18.69490621,2.240998848,0.461836737,-0.123713952,233.8070258,0.548050304,0
M3508,2.395028553,6.375089207,1.645683528,6.033073851,3.639711733,56.48092578,1.583861031,0.150026589,1.392955527,398.4659542,0.650642336,0
M3509,3.542163792,9.296921615,4.429618352,1.952373387,3.250321035,31.44216067,7.637830438,0.718840795,-0.486310555,468.8178843,0.138258207,0
M3510,1.187182206,5.614023492,4.238056871,7.843720957,5.644295028,78.53953762,3.361347172,0.784292568,0.825416351,88.88542345,0.681898698,1
M3511,2.00583715,7.740759697,1.053401987,9.562536257,5.876007497,27.41893695,2.591597232,0.869241155,-0.845934953,410.1137966,0.636267949,0
M3512,1.201049613,9.993252107,3.121452004,5.844289742,3.987104702,5.539471701,7.431207857,0.769458021,0.648582728,107.9020134,0.942902133,0
M3513,3.9260294,9.615962728,0.363411578,6.851774728,3.160801982,43.67299805,7.413473182,0.924716254,-0.808258073,86.12473246,0.848641717,0
M3514,3.450921722,9.372904686,4.183553603,3.440999481,5.080488831,16.30483132,2.908736232,0.77347101,-0.472370228,480.1241537,0.946079771,0
M3515,3.557642264,6.977786046,0.872729418,3.877124177,2.529827163,8.337082011,8.75117092,0.942468076,-0.660924094,270.1840017,0.967802242,0
M3516,3.813895694,7.646174646,0.354073507,7.373079529,5.062352951,57.3701924,6.944851618,0.273799715,0.040176062,118.671481,0.468768109,0
M3517,1.255310458,5.720623013,2.001095478,9.284933874,5.275793497,59.91944619,3.588489335,0.54987682,0.031194253,306.4807009,0.513515147,0
M3518,2.156792778,10.03315974,2.884610693,6.326985034,2.499615779,39.55242598,4.389398572,0.99453754,1.479257842,168.4567124,0.31754087,0
M3519,1.213104667,8.527221578,4.274584793,7.919494294,5.907445875,55.76641376,7.321754922,0.713420364,-0.322937646,258.9390576,0.533010782,0
M3520,1.632379305,9.961359426,4.871212628,1.799186672,5.942049162,45.36795862,2.273521562,0.890777006,-0.740839775,331.0968172,0.193178963,0
M3521,1.688097331,6.742604674,2.197462563,2.198394994,5.746877917,52.23508308,4.793855766,0.127354414,0.810535372,441.171423,0.687859413,0
M3522,2.407321633,7.2710676,0.302234615,5.3671434,3.984139238,49.75279799,6.604871754,0.884582109,1.062352099,51.38662922,0.073685908,0
M3523,1.805686502,7.339507361,3.745577895,1.847886503,2.984296569,54.9367073,5.48708577,0.727941911,-0.115529152,146.3632974,0.273846368,0
M3524,1.30293432,5.180196868,2.825866281,6.386451195,4.328037124,19.97229865,6.16161779,0.253679891,0.808442349,93.32174431,0.247668113,0
M3525,1.502473267,7.38733511,2.239456724,2.987366535,3.679735354,25.1529965,5.552882495,0.123112861,1.328169704,93.6939657,0.940994618,0
M3526,1.441826691,10.62313201,1.546344394,7.936172925,2.823794579,37.99723621,2.152428949,0.33393392,0.042658817,475.5998359,0.187656664,0
M3527,3.919230394,11.28108947,2.511992639,8.100292431,3.694705638,38.45960071,4.220012381,0.924196023,0.57606152,471.2373205,0.896236678,0
M3528,3.277877521,8.627528209,1.693398022,4.691495812,4.655559343,63.08087837,5.413457856,0.701319645,-0.560100179,387.1886359,0.16814031,0
M3529,3.903284396,8.188511867,3.785059339,1.890025287,2.283653243,32.55452444,7.844614875,0.927522194,-0.929059597,339.3783691,0.668163087,0
M3530,2.31922146,5.215772331,2.719468482,6.503072115,3.333672006,17.1878867,6.608261524,0.501535704,1.944103924,431.5867009,0.35389167,0
M3531,1.835105445,11.15443036,4.384238871,9.928591481,2.07117956,23.85994779,4.380591263,0.942964386,-0.100807448,76.28393214,0.35020225,0
M3532,3.394879592,5.091071494,2.717719573,6.26364989,4.997982022,21.10501268,9.749118355,0.516663834,-0.163293848,103.7686069,0.998357545,0
M3533,1.978761754,11.61325056,1.191312067,0.454169438,4.56276507,59.87450144,1.256396112,0.283829252,1.9197354,192.7008155,0.264740715,0
M3534,1.898150121,8.424513741,4.255459411,0.27121036,2.250688539,40.2754711,2.226687712,0.236254118,1.184700571,424.621571,0.242432065,0
M3535,1.697517977,7.393541455,2.786095225,3.271583508,5.858950238,58.14730235,3.544863578,0.994430632,0.755893664,262.5046442,0.609868012,0
M3536,1.389036935,11.46952904,1.034205191,2.038259688,2.090486229,36.21647606,2.440006354,0.400476395,1.097970185,276.6086435,0.753714777,0
M3537,1.769389183,5.170736952,3.11753905,8.149206951,4.359842586,71.73017019,6.329331569,0.244047723,1.1297797,153.1694433,0.983379297,0
M3538,2.065959245,9.069974264,1.788583825,8.463576104,5.105469847,78.76402308,0.587597147,0.107567588,1.290007641,341.7743665,0.716343086,1
M3539,3.021982624,8.842527671,4.222028061,2.660325836,5.151585252,55.23818815,1.938880486,0.35701261,-0.798432306,449.5289693,0.583777513,0
M3540,1.187694527,6.535242808,2.266498693,3.323883292,2.137140542,69.78594179,3.074802929,0.900204529,0.238494259,198.2813989,0.438675132,0
M3541,1.631520819,8.002212019,3.632206791,2.43884498,5.625660531,43.09499504,6.896788596,0.580608389,-0.114609047,328.6336729,0.615357169,0
M3542,3.427070921,9.565848042,0.477681038,9.092987219,5.673806688,75.09656303,8.783475849,0.669191546,-0.788291084,199.3770339,0.620793247,1
M3543,1.440765771,10.08991838,1.980121732,5.076228413,4.245561493,67.36898643,8.025219351,0.930151994,0.237796991,406.7236003,0.256825919,1
M3544,2.02793544,5.005018011,4.916207182,6.595756736,3.928332796,79.38339288,1.984393146,0.561555926,0.848520456,263.7318816,0.687648133,1
M3545,3.593976766,11.55797401,4.042301447,4.213272658,2.179469852,51.73203015,5.740976433,0.854451861,-0.46450696,202.76106,0.244202601,0
M3546,1.464775933,6.151677607,0.799704012,6.347040516,4.24781657,63.44050552,0.494221924,0.39144995,-0.084919768,239.0219844,0.515457082,0
M3547,1.248210507,6.63506304,1.388820247,3.91996823,3.637516327,45.7151105,3.243260398,0.979391677,0.917512466,91.05238463,0.296876037,0
M3548,2.453613985,6.84431412,1.649079044,3.462816534,5.09122563,24.43400782,8.098641189,0.170932486,0.737973973,439.752719,0.347160973,0
M3549,1.907258534,5.264740956,3.251827802,6.381352724,3.615534268,31.60663783,4.675323995,0.752346573,1.60635639,481.1310749,0.633183169,0
M3550,2.690225093,5.861364865,3.784973797,5.951514573,4.734323333,72.0504061,1.669424958,0.694509658,1.373692909,264.8363809,0.111260859,1
M3551,3.411414671,11.90444946,3.747633044,3.005926746,2.405632585,9.196095995,4.497823139,0.272504355,1.896833157,149.6017436,0.061433075,0
M3552,1.411445464,7.206517162,2.549370282,1.578549658,2.531809083,49.36099146,2.14072267,0.449959599,0.79157993,349.0952896,0.174089009,0
M3553,2.742097254,5.807107632,4.054102689,3.748909269,2.558840763,32.93630244,4.053276287,0.381546205,1.095402099,253.5716658,0.210271629,0
M3554,2.516526281,5.748938828,2.185390414,4.210456628,2.182101999,34.00194035,4.980768033,0.185043581,1.581518776,163.5350364,0.23797932,0
M3555,1.432236358,10.03621977,0.619402826,6.323974901,4.165315437,71.34284048,3.625669503,0.626309221,1.519977334,67.29491457,0.785234517,0
M3556,2.871995457,10.98198065,2.822209208,9.15383476,5.175870904,69.03667809,9.382295714,0.994302861,1.156164926,450.3670033,0.474515069,1
M3557,1.820921254,6.798666097,4.761506923,0.458229496,4.441644815,49.91317817,5.712796916,0.603629327,0.500768628,408.5304584,0.496439327,0
M3558,2.463502956,5.146366586,3.964968257,2.512244024,4.299819542,25.46891356,8.460348205,0.590733916,-0.180379335,423.0527259,0.662117455,0
M3559,1.246816973,6.561630129,2.893503238,2.017787829,4.722495714,40.65922596,7.655139761,0.136282337,1.631647262,247.9278789,0.74265333,0
M3560,2.378752172,5.395609836,3.234028302,5.072714646,3.358581292,35.62200453,6.679429831,0.225298201,1.329966327,388.9649264,0.053332932,0
M3561,1.919390404,5.723764556,4.652810135,4.35403799,3.447816287,31.52135219,5.069509733,0.56189718,1.513720856,311.5513687,0.863889069,0
M3562,3.467143634,8.020556839,2.141713972,7.317472476,3.257080393,12.70891839,0.221303081,0.986660708,-0.577632046,218.6488834,0.989013105,0
M3563,1.170936181,6.609428596,1.656970695,2.499917534,4.848435731,45.7335415,6.211982485,0.888946962,-0.055561365,429.2339397,0.165717061,0
M3564,2.255821825,8.61162115,4.886207825,5.985533821,2.646561343,27.63734734,3.688383039,0.406188209,0.274655114,499.4408966,0.668526554,0
M3565,2.375294272,6.774456273,4.317215668,8.85018691,2.052101121,54.56059572,1.354069235,0.588703829,1.515055917,454.6770383,0.052293067,0
M3566,3.175018229,11.58376111,1.615217923,9.115709625,4.384785787,28.94029519,4.557337383,0.597432,1.678660018,399.2863873,0.096578012,0
M3567,2.722862725,11.34160778,2.318902987,9.591967587,5.769525459,37.33726199,7.408422558,0.716824551,-0.145321857,386.3785875,0.320750969,0
M3568,3.001637012,8.967642735,2.075390645,7.755285406,4.437631668,8.927028065,9.624442388,0.719003837,1.059287502,342.6119794,0.85408388,0
M3569,3.331147857,7.480967944,0.745478393,9.069280272,5.131686612,79.44035524,3.866227933,0.81081324,-0.766557382,434.1278736,0.669875856,1
M3570,3.586608921,7.668028174,4.789096619,2.421855633,4.691162838,43.07077875,5.518688327,0.122473922,0.228719816,271.8865615,0.473529885,0
M3571,1.94162649,7.882965982,2.021562156,2.056051349,3.989746614,6.817819562,8.542194957,0.949312172,0.460007323,131.7782796,0.46666855,0
M3572,2.614068116,10.09305525,4.376645413,0.164232029,4.873569607,45.59229941,3.473194316,0.163055841,1.296898445,395.6223759,0.492750896,0
M3573,3.520324235,8.161472969,0.946781138,7.097759139,5.296416495,70.27654995,1.594121001,0.5285441,1.675916711,463.7778684,0.345481452,1
M3574,3.968353393,10.99710963,2.739354053,9.380925159,2.898926577,62.94141007,2.962441946,0.927621349,0.011849707,203.6085314,0.883828792,1
M3575,3.668557933,11.6086635,0.119806926,1.950659916,3.344521922,57.56800131,9.011403732,0.538901946,0.58321667,402.3424841,0.589475675,0
M3576,2.114401788,7.351623074,3.821102419,6.405741397,2.89490293,15.45984909,1.762052463,0.157273151,0.942344667,173.1752164,0.509752465,0
M3577,1.585499552,8.92486137,2.904569491,7.489951616,3.808691822,54.33028092,3.426366398,0.306316018,-0.013938313,474.170123,0.491822773,0
M3578,2.468177612,5.665395758,3.127947917,9.283380928,5.540258204,62.47237835,4.753475043,0.62080008,1.95661464,357.5574464,0.939035144,0
M3579,3.224924356,6.403283334,0.258604413,6.503916218,3.380828403,47.9314298,8.50170959,0.179075456,1.627323139,306.1741942,0.737478832,0
M3580,2.477707212,7.894260367,1.055191651,9.705907954,3.497867557,71.95617534,9.38959018,0.481310138,-0.110791513,400.9415711,0.187573827,0
M3581,2.44954259,6.443419011,0.371654362,3.512264096,5.441468939,25.77423363,4.372941034,0.39618394,0.523838693,415.9540268,0.465121661,0
M3582,3.514691263,11.13592344,1.444571579,3.564292484,4.061497323,23.16085248,9.333149674,0.833686865,-0.30747816,451.5664542,0.3239536,0
M3583,2.084211337,6.108003792,3.137195038,5.475823849,4.141795999,70.21773087,1.78229913,0.199118745,0.543511757,455.5037898,0.987525225,0
M3584,3.579384024,8.189625751,2.830929922,3.896668623,5.443204813,51.90486822,1.737152461,0.714518605,1.049997034,73.7108715,0.444625921,0
M3585,2.220414403,9.239894683,3.060749108,0.11411471,3.962106948,5.108541539,9.502658032,0.465930164,-0.743436722,105.3084236,0.114476598,0
